ver_format,FAKE_GPS,app,ver_app,device_id,date,time,device,tick,s_t4,s_h4,s_b2,s_d2,s_d0,s_d1,d_t5,d_h5,gps_lat,gps_lon,gps_fix,gps_num
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:15:16,LinkIt_Smart_7688_Duo,476554582,0.00,0.00,0.00,24,35,44,27.87,53.47,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:16:15,LinkIt_Smart_7688_Duo,476613670,0.00,0.00,0.00,23,37,48,27.84,53.76,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:17:14,LinkIt_Smart_7688_Duo,476672741,0.00,0.00,0.00,23,36,48,27.83,53.65,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:19:13,LinkIt_Smart_7688_Duo,476790876,0.00,0.00,0.00,20,30,33,27.82,53.35,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:25:07,LinkIt_Smart_7688_Duo,477145311,0.00,0.00,0.00,27,37,47,27.78,53.53,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:30:02,LinkIt_Smart_7688_Duo,477440675,0.00,0.00,0.00,25,37,51,27.58,53.44,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:33:00,LinkIt_Smart_7688_Duo,477617876,0.00,0.00,0.00,22,33,42,27.46,53.83,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:33:59,LinkIt_Smart_7688_Duo,477676931,0.00,0.00,0.00,25,34,46,27.41,53.59,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:35:57,LinkIt_Smart_7688_Duo,477795072,0.00,0.00,0.00,24,35,47,27.36,54.30,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:41:51,LinkIt_Smart_7688_Duo,478149431,0.00,0.00,0.00,21,32,37,27.10,54.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:44:48,LinkIt_Smart_7688_Duo,478326536,0.00,0.00,0.00,21,32,38,26.98,55.36,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:47:45,LinkIt_Smart_7688_Duo,478503712,0.00,0.00,0.00,17,26,34,26.98,55.33,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:49:43,LinkIt_Smart_7688_Duo,478621788,0.00,0.00,0.00,20,28,32,26.99,55.69,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:54:39,LinkIt_Smart_7688_Duo,478917074,0.00,0.00,0.00,23,33,40,27.02,55.69,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:56:37,LinkIt_Smart_7688_Duo,479035199,0.00,0.00,0.00,22,32,43,27.00,55.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:58:35,LinkIt_Smart_7688_Duo,479153307,0.00,0.00,0.00,23,33,43,27.01,55.84,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,08:59:34,LinkIt_Smart_7688_Duo,479212376,0.00,0.00,0.00,24,35,43,27.02,55.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:02:31,LinkIt_Smart_7688_Duo,479389513,0.00,0.00,0.00,21,31,37,27.02,55.75,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:03:30,LinkIt_Smart_7688_Duo,479448563,0.00,0.00,0.00,21,31,34,26.99,55.81,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:06:27,LinkIt_Smart_7688_Duo,479625687,0.00,0.00,0.00,21,31,42,26.91,56.16,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:09:25,LinkIt_Smart_7688_Duo,479802853,0.00,0.00,0.00,23,35,47,26.85,56.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:11:23,LinkIt_Smart_7688_Duo,479920996,0.00,0.00,0.00,25,38,44,26.82,56.61,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:14:20,LinkIt_Smart_7688_Duo,480098164,0.00,0.00,0.00,26,39,50,26.81,56.66,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:15:19,LinkIt_Smart_7688_Duo,480157233,0.00,0.00,0.00,24,34,47,26.82,56.75,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:20:14,LinkIt_Smart_7688_Duo,480452503,0.00,0.00,0.00,24,34,46,26.83,56.87,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:21:13,LinkIt_Smart_7688_Duo,480511559,0.00,0.00,0.00,25,38,47,26.83,56.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:23:11,LinkIt_Smart_7688_Duo,480629682,0.00,0.00,0.00,24,36,44,26.83,56.81,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:27:08,LinkIt_Smart_7688_Duo,480865931,0.00,0.00,0.00,23,35,45,26.85,56.96,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:28:07,LinkIt_Smart_7688_Duo,480924968,0.00,0.00,0.00,22,34,46,26.86,56.96,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:29:06,LinkIt_Smart_7688_Duo,480984025,0.00,0.00,0.00,23,35,49,26.87,56.81,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:32:03,LinkIt_Smart_7688_Duo,481161177,0.00,0.00,0.00,24,35,52,26.92,56.75,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:33:02,LinkIt_Smart_7688_Duo,481220231,0.00,0.00,0.00,24,35,45,26.90,56.75,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:35:59,LinkIt_Smart_7688_Duo,481397417,0.00,0.00,0.00,24,36,46,26.83,57.10,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:39:55,LinkIt_Smart_7688_Duo,481633632,0.00,0.00,0.00,24,35,44,26.79,56.66,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:44:51,LinkIt_Smart_7688_Duo,481928935,0.00,0.00,0.00,27,40,53,26.62,57.02,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:45:50,LinkIt_Smart_7688_Duo,481988012,0.00,0.00,0.00,27,39,48,26.60,57.16,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:46:49,LinkIt_Smart_7688_Duo,482047082,0.00,0.00,0.00,27,38,50,26.58,56.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:47:48,LinkIt_Smart_7688_Duo,482106142,0.00,0.00,0.00,26,35,43,26.55,56.99,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:48:47,LinkIt_Smart_7688_Duo,482165211,0.00,0.00,0.00,27,39,50,26.51,57.16,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:50:45,LinkIt_Smart_7688_Duo,482283352,0.00,0.00,0.00,26,38,50,26.50,57.37,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,09:57:39,LinkIt_Smart_7688_Duo,482696820,0.00,0.00,0.00,27,39,49,26.38,57.69,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:00:36,LinkIt_Smart_7688_Duo,482873999,0.00,0.00,0.00,24,37,50,26.33,57.69,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:02:34,LinkIt_Smart_7688_Duo,482992113,0.00,0.00,0.00,26,39,50,26.32,57.96,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:03:33,LinkIt_Smart_7688_Duo,483051180,0.00,0.00,0.00,25,40,54,26.33,57.87,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:07:29,LinkIt_Smart_7688_Duo,483287379,0.00,0.00,0.00,24,35,46,26.35,57.58,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:09:27,LinkIt_Smart_7688_Duo,483405481,0.00,0.00,0.00,28,40,56,26.35,57.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:13:23,LinkIt_Smart_7688_Duo,483641712,0.00,0.00,0.00,28,41,54,26.40,57.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:16:21,LinkIt_Smart_7688_Duo,483818848,0.00,0.00,0.00,27,39,53,26.42,57.46,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:17:20,LinkIt_Smart_7688_Duo,483877906,0.00,0.00,0.00,28,41,56,26.43,57.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:18:19,LinkIt_Smart_7688_Duo,483936966,0.00,0.00,0.00,26,37,47,26.46,57.52,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:19:18,LinkIt_Smart_7688_Duo,483996043,0.00,0.00,0.00,27,40,55,26.48,57.22,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:26:11,LinkIt_Smart_7688_Duo,484409528,0.00,0.00,0.00,26,40,51,26.53,57.34,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:28:09,LinkIt_Smart_7688_Duo,484527673,0.00,0.00,0.00,25,42,51,26.56,57.16,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:32:06,LinkIt_Smart_7688_Duo,484763969,0.00,0.00,0.00,25,37,49,26.62,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:33:05,LinkIt_Smart_7688_Duo,484823033,0.00,0.00,0.00,24,37,55,26.63,56.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:38:00,LinkIt_Smart_7688_Duo,485118322,0.00,0.00,0.00,26,34,46,26.62,56.81,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:38:59,LinkIt_Smart_7688_Duo,485177389,0.00,0.00,0.00,24,37,52,26.64,56.67,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:39:58,LinkIt_Smart_7688_Duo,485236459,0.00,0.00,0.00,24,36,52,26.64,56.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:41:56,LinkIt_Smart_7688_Duo,485354586,0.00,0.00,0.00,24,38,46,26.63,56.61,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:43:54,LinkIt_Smart_7688_Duo,485472724,0.00,0.00,0.00,24,35,42,26.62,56.52,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:48:50,LinkIt_Smart_7688_Duo,485768024,0.00,0.00,0.00,24,34,42,26.60,56.46,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:49:49,LinkIt_Smart_7688_Duo,485827061,0.00,0.00,0.00,24,36,48,26.58,56.46,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:51:47,LinkIt_Smart_7688_Duo,485945184,0.00,0.00,0.00,25,37,51,26.58,56.58,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:52:46,LinkIt_Smart_7688_Duo,486004240,0.00,0.00,0.00,27,39,52,26.60,56.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:54:44,LinkIt_Smart_7688_Duo,486122336,0.00,0.00,0.00,22,33,39,26.61,56.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:57:41,LinkIt_Smart_7688_Duo,486299543,0.00,0.00,0.00,23,35,47,26.58,56.40,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,10:58:40,LinkIt_Smart_7688_Duo,486358611,0.00,0.00,0.00,22,34,45,26.58,56.46,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:00:38,LinkIt_Smart_7688_Duo,486476693,0.00,0.00,0.00,23,33,45,26.58,56.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:02:36,LinkIt_Smart_7688_Duo,486594766,0.00,0.00,0.00,23,34,44,26.60,56.34,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:03:36,LinkIt_Smart_7688_Duo,486653804,0.00,0.00,0.00,23,35,47,26.58,56.37,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:05:34,LinkIt_Smart_7688_Duo,486771953,0.00,0.00,0.00,23,38,49,26.60,56.37,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:06:33,LinkIt_Smart_7688_Duo,486831022,0.00,0.00,0.00,23,35,45,26.60,56.31,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:15:24,LinkIt_Smart_7688_Duo,487362525,0.00,0.00,0.00,25,36,46,26.58,56.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:17:22,LinkIt_Smart_7688_Duo,487480610,0.00,0.00,0.00,22,31,43,26.57,56.48,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:19:20,LinkIt_Smart_7688_Duo,487598737,0.00,0.00,0.00,24,36,45,26.56,56.31,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:22:18,LinkIt_Smart_7688_Duo,487775877,0.00,0.00,0.00,23,33,35,26.51,56.67,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:23:17,LinkIt_Smart_7688_Duo,487834912,0.00,0.00,0.00,23,32,50,26.50,56.72,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:27:13,LinkIt_Smart_7688_Duo,488071084,0.00,0.00,0.00,21,31,34,26.52,56.78,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:29:11,LinkIt_Smart_7688_Duo,488189184,0.00,0.00,0.00,21,33,40,26.52,56.70,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:33:07,LinkIt_Smart_7688_Duo,488425365,0.00,0.00,0.00,23,33,45,26.50,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:34:06,LinkIt_Smart_7688_Duo,488484413,0.00,0.00,0.00,23,33,44,26.50,56.84,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:39:01,LinkIt_Smart_7688_Duo,488779632,0.00,0.00,0.00,23,37,43,26.50,56.84,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:40:00,LinkIt_Smart_7688_Duo,488838686,0.00,0.00,0.00,23,31,38,26.50,56.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:42:58,LinkIt_Smart_7688_Duo,489015805,0.00,0.00,0.00,21,31,36,26.50,57.13,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:52:48,LinkIt_Smart_7688_Duo,489606307,0.00,0.00,0.00,21,32,35,26.51,56.99,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,11:58:42,LinkIt_Smart_7688_Duo,489960556,0.00,0.00,0.00,21,31,42,26.45,57.37,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:06:35,LinkIt_Smart_7688_Duo,490432911,0.00,0.00,0.00,23,34,40,26.40,57.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:09:32,LinkIt_Smart_7688_Duo,490610040,0.00,0.00,0.00,20,32,44,26.42,57.40,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:10:31,LinkIt_Smart_7688_Duo,490669070,0.00,0.00,0.00,21,33,42,26.43,57.46,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:11:30,LinkIt_Smart_7688_Duo,490728114,0.00,0.00,0.00,21,31,44,26.43,57.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:13:28,LinkIt_Smart_7688_Duo,490846205,0.00,0.00,0.00,21,28,37,26.45,57.37,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:15:26,LinkIt_Smart_7688_Duo,490964273,0.00,0.00,0.00,22,31,41,26.43,57.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:17:24,LinkIt_Smart_7688_Duo,491082354,0.00,0.00,0.00,22,34,43,26.42,57.64,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:21:20,LinkIt_Smart_7688_Duo,491318513,0.00,0.00,0.00,20,28,33,26.46,57.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:22:19,LinkIt_Smart_7688_Duo,491377547,0.00,0.00,0.00,22,31,39,26.46,57.43,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:23:18,LinkIt_Smart_7688_Duo,491436607,0.00,0.00,0.00,22,32,38,26.43,57.43,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:28:14,LinkIt_Smart_7688_Duo,491731830,0.00,0.00,0.00,24,35,47,26.45,57.81,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:32:10,LinkIt_Smart_7688_Duo,491968004,0.00,0.00,0.00,23,35,47,26.48,57.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:34:08,LinkIt_Smart_7688_Duo,492086104,0.00,0.00,0.00,24,37,47,26.47,57.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:38:04,LinkIt_Smart_7688_Duo,492322310,0.00,0.00,0.00,23,38,47,26.46,57.81,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:40:02,LinkIt_Smart_7688_Duo,492440424,0.00,0.00,0.00,25,38,45,26.47,57.58,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:43:58,LinkIt_Smart_7688_Duo,492676618,0.00,0.00,0.00,26,38,48,26.45,57.52,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:46:55,LinkIt_Smart_7688_Duo,492853716,0.00,0.00,0.00,23,35,46,26.43,57.58,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:50:52,LinkIt_Smart_7688_Duo,493089894,0.00,0.00,0.00,23,34,40,26.45,57.55,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:51:51,LinkIt_Smart_7688_Duo,493148968,0.00,0.00,0.00,24,34,40,26.45,57.58,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:55:47,LinkIt_Smart_7688_Duo,493385193,0.00,0.00,0.00,26,39,50,26.51,57.29,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:58:44,LinkIt_Smart_7688_Duo,493562318,0.00,0.00,0.00,23,33,45,26.53,57.19,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,12:59:43,LinkIt_Smart_7688_Duo,493621379,0.00,0.00,0.00,25,35,45,26.54,56.99,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:09:34,LinkIt_Smart_7688_Duo,494211880,0.00,0.00,0.00,24,35,53,26.50,57.08,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:11:32,LinkIt_Smart_7688_Duo,494329997,0.00,0.00,0.00,27,38,49,26.50,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:12:31,LinkIt_Smart_7688_Duo,494389037,0.00,0.00,0.00,23,35,42,26.50,57.05,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:13:30,LinkIt_Smart_7688_Duo,494448111,0.00,0.00,0.00,24,38,50,26.50,57.02,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:14:29,LinkIt_Smart_7688_Duo,494507167,0.00,0.00,0.00,26,38,50,26.51,56.93,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:21:28,LinkIt_Smart_7688_Duo,494926516,0.00,0.00,0.00,29,42,62,26.53,56.96,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:22:27,LinkIt_Smart_7688_Duo,494985592,0.00,0.00,0.00,29,40,52,26.53,56.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:24:25,LinkIt_Smart_7688_Duo,495103746,0.00,0.00,0.00,28,41,55,26.53,56.87,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:25:25,LinkIt_Smart_7688_Duo,495162806,0.00,0.00,0.00,29,42,57,26.53,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:26:29,LinkIt_Smart_7688_Duo,495227768,0.00,0.00,0.00,27,40,50,26.53,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:30:26,LinkIt_Smart_7688_Duo,495464017,0.00,0.00,0.00,28,41,58,26.51,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:32:24,LinkIt_Smart_7688_Duo,495582185,0.00,0.00,0.00,27,42,55,26.51,56.99,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:34:22,LinkIt_Smart_7688_Duo,495700346,0.00,0.00,0.00,28,41,55,26.52,56.99,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:38:18,LinkIt_Smart_7688_Duo,495936630,0.00,0.00,0.00,27,41,49,26.53,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:39:17,LinkIt_Smart_7688_Duo,495995682,0.00,0.00,0.00,27,41,50,26.53,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:43:14,LinkIt_Smart_7688_Duo,496231933,0.00,0.00,0.00,27,39,52,26.50,56.90,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:48:09,LinkIt_Smart_7688_Duo,496527245,0.00,0.00,0.00,23,36,43,26.46,56.96,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:49:08,LinkIt_Smart_7688_Duo,496586301,0.00,0.00,0.00,25,38,48,26.45,56.96,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:50:07,LinkIt_Smart_7688_Duo,496645363,0.00,0.00,0.00,24,36,48,26.45,56.93,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:52:05,LinkIt_Smart_7688_Duo,496763480,0.00,0.00,0.00,24,38,46,26.43,56.87,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:56:01,LinkIt_Smart_7688_Duo,496999698,0.00,0.00,0.00,23,34,43,26.39,57.05,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,13:59:58,LinkIt_Smart_7688_Duo,497235910,0.00,0.00,0.00,26,37,56,26.37,57.13,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:02:55,LinkIt_Smart_7688_Duo,497413009,0.00,0.00,0.00,23,35,46,26.37,57.05,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:07:50,LinkIt_Smart_7688_Duo,497708292,0.00,0.00,0.00,23,34,48,26.35,57.13,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:10:47,LinkIt_Smart_7688_Duo,497885411,0.00,0.00,0.00,24,36,45,26.33,57.10,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:13:44,LinkIt_Smart_7688_Duo,498062585,0.00,0.00,0.00,26,38,50,26.31,57.05,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:16:41,LinkIt_Smart_7688_Duo,498239733,0.00,0.00,0.00,24,35,42,26.26,57.19,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:18:40,LinkIt_Smart_7688_Duo,498357831,0.00,0.00,0.00,23,37,56,26.26,57.19,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:19:39,LinkIt_Smart_7688_Duo,498416889,0.00,0.00,0.00,24,35,42,26.25,57.13,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:25:33,LinkIt_Smart_7688_Duo,498771212,0.00,0.00,0.00,26,38,45,26.19,57.22,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:27:31,LinkIt_Smart_7688_Duo,498889349,0.00,0.00,0.00,25,38,49,26.17,57.25,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:29:29,LinkIt_Smart_7688_Duo,499007455,0.00,0.00,0.00,24,37,50,26.17,57.40,23.656185,120.322083,1,15
3,1,MAPS,5.1.8,9E65F90B2956,2017-12-29,14:33:25,LinkIt_Smart_7688_Duo,499243669,0.00,0.00,0.00,25,35,51,26.16,57.43,23.656185,120.322083,1,15
